seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	183580878	183580891	14	*	X5159	54431	183580768	183644750	63983	+	0	inside	109	DNAJC10
chr2	183580965	183581150	186	*	X5160	54431	183580768	183644750	63983	+	0	inside	196	DNAJC10
chr2	187350689	187350701	13	*	X5163	55854	187350885	187374087	23203	+	183	upstream	183	ZC3H15
chr2	187350823	187351082	260	*	X5164	55854	187350885	187374087	23203	+	0	overlapStart	0	ZC3H15
chr2	187454527	187454557	31	*	X5165	3685	187454790	187545629	90840	+	232	upstream	232	ITGAV
chr2	187454579	187454622	44	*	X5166	3685	187454790	187545629	90840	+	167	upstream	167	ITGAV
chr2	187454737	187454802	66	*	X5167	3685	187454790	187545629	90840	+	0	overlapStart	0	ITGAV
chr2	187454860	187454909	50	*	X5168	3685	187454790	187545629	90840	+	0	inside	69	ITGAV
chr2	190306164	190306328	165	*	X5169	84128	190306159	190340264	34106	+	0	inside	4	WDR75
chr2	190648958	190648989	32	*	X5170	5378	190648811	190742355	93545	+	0	inside	146	PMS1
chr2	190648958	190648989	32	*	X5170	94101	190634993	190649097	14105	-	0	inside	107	ORMDL1
chr2	190649336	190649402	67	*	X5171	94101	190634993	190649097	14105	-	238	upstream	238	ORMDL1
chr2	191399213	191399252	40	*	X5172	100131211	191371619	191399468	27850	-	0	inside	215	NEMP2
chr2	191399266	191399406	141	*	X5173	100131211	191371619	191399468	27850	-	0	inside	61	NEMP2
chr2	191514124	191514137	14	*	X5174	4664	191513848	191557492	43645	+	0	inside	275	NAB1
chr2	191745686	191745694	9	*	X5177	2744	191745547	191830270	84724	+	0	inside	138	GLS
chr2	191878707	191878910	204	*	X5181	6772	191833762	191878976	45215	-	0	inside	65	STAT1
chr2	192542946	192543025	80	*	X5183	64859	192542798	192553248	10451	+	0	inside	147	NABP1
chr2	19547671	19547783	113	*	X5184	100616307	19548190	19548266	77	+	406	upstream	406	MIR4757
chr2	19547821	19547834	14	*	X5185	100616307	19548190	19548266	77	+	355	upstream	355	MIR4757
chr2	19547850	19547876	27	*	X5186	100616307	19548190	19548266	77	+	313	upstream	313	MIR4757
chr2	197504452	197504483	32	*	X5190	284992	197504356	197597530	93175	+	0	inside	95	CCDC150
chr2	197504500	197504559	60	*	X5191	284992	197504356	197597530	93175	+	0	inside	143	CCDC150
chr2	197664223	197664455	233	*	X5192	9330	197627756	197664492	36737	-	0	inside	36	GTF3C3
chr2	198299621	198299772	152	*	X5194	23451	198256698	198299771	43074	-	0	overlapStart	0	SF3B1
chr2	198318293	198318418	126	*	X5195	80219	198318231	198339851	21621	+	0	inside	61	COQ10B
chr2	198364408	198364655	248	*	X5196	100529241	198364721	198418423	53703	+	65	upstream	65	HSPE1-MOB4
chr2	198364408	198364655	248	*	X5196	3336	198364721	198368187	3467	+	65	upstream	65	HSPE1
chr2	198364797	198364911	115	*	X5197	100529241	198364721	198418423	53703	+	0	inside	75	HSPE1-MOB4
chr2	198364797	198364911	115	*	X5197	3329	198351308	198364998	13691	-	0	inside	86	HSPD1
chr2	198364797	198364911	115	*	X5197	3336	198364721	198368187	3467	+	0	inside	75	HSPE1
chr2	198380466	198380598	133	*	X5198	25843	198380295	198418423	38129	+	0	inside	170	MOB4
chr2	198570118	198570296	179	*	X5200	92935	198570028	198573114	3087	+	0	inside	89	MARS2
chr2	200820102	200820629	528	*	X5201	129450	200793634	200820459	26826	-	0	overlapStart	0	TYW5
chr2	200820102	200820629	528	*	X5201	79568	200820040	200828847	8808	+	0	inside	61	MAIP1
chr2	20101338	20101927	590	*	X5202	130502	20096514	20101744	5231	-	0	overlapStart	0	TTC32
chr2	201374579	201374645	67	*	X5203	130535	201353684	201374792	21109	-	0	inside	146	KCTD18
chr2	201729250	201729580	331	*	X5208	1195	201717732	201729467	11736	-	0	overlapStart	0	CLK1
chr2	201753796	201754224	429	*	X5209	53938	201735679	201753849	18171	-	0	overlapStart	0	PPIL3
chr2	201753796	201754224	429	*	X5209	60491	201754050	201768655	14606	+	0	overlapStart	0	NIF3L1
chr2	20189940	20190000	61	*	X5210	57539	20110029	20189884	79856	-	55	upstream	55	WDR35
chr2	20190026	20190054	29	*	X5211	57539	20110029	20189884	79856	-	141	upstream	141	WDR35
chr2	201936355	201936826	472	*	X5212	285172	201838441	201936392	97952	-	0	overlapStart	0	FAM126B
chr2	201936355	201936826	472	*	X5212	4709	201936462	201950473	14012	+	0	overlapStart	0	NDUFB3
chr2	201981105	201981123	19	*	X5213	8837	201980877	202037411	56535	+	0	inside	227	CFLAR
chr2	201981139	201981170	32	*	X5214	8837	201980877	202037411	56535	+	0	inside	261	CFLAR
chr2	202316863	202316945	83	*	X5218	66008	202241930	202316319	74390	-	543	upstream	543	TRAK2
chr2	202645549	202645715	167	*	X5221	57679	202564986	202645895	80910	-	0	inside	179	ALS2
chr2	202899178	202899218	41	*	X5222	8324	202899310	202903160	3851	+	91	upstream	91	FZD7
chr2	203499267	203499529	263	*	X5224	150864	203499901	203634480	134580	+	371	upstream	371	FAM117B
chr2	203499697	203499717	21	*	X5225	150864	203499901	203634480	134580	+	183	upstream	183	FAM117B
chr2	203499733	203499785	53	*	X5226	150864	203499901	203634480	134580	+	115	upstream	115	FAM117B
chr2	203499955	203499967	13	*	X5227	150864	203499901	203634480	134580	+	0	inside	53	FAM117B
chr2	203500064	203500081	18	*	X5228	150864	203499901	203634480	134580	+	0	inside	162	FAM117B
chr2	203736106	203736140	35	*	X5229	130026	203637873	203736371	98499	-	0	inside	230	ICA1L
chr2	203776958	203777072	115	*	X5230	55759	203745323	203776949	31627	-	8	upstream	8	WDR12
chr2	203776958	203777072	115	*	X5230	79800	203776978	203851060	74083	+	0	overlapStart	0	CARF
chr2	204193098	204193108	11	*	X5232	10152	204193003	204296892	103890	+	0	inside	94	ABI2
chr2	20550709	20550918	210	*	X5233	23369	20448453	20550463	102011	-	245	upstream	245	PUM2
chr2	20646859	20646989	131	*	X5234	388	20646835	20649201	2367	+	0	inside	23	RHOB
chr2	206950277	206950752	476	*	X5236	54891	206858445	206950906	92462	-	0	inside	153	INO80D
chr2	208394671	208394813	143	*	X5237	1385	208394616	208470284	75669	+	0	inside	54	CREB1
chr2	208489988	208490041	54	*	X5239	151194	208446077	208490065	43989	-	0	inside	23	METTL21A
chr2	20850797	20850844	48	*	X5240	64342	20817564	20850864	33301	-	0	inside	19	HS1BP3
chr2	208890071	208890207	137	*	X5241	389072	208686012	208890284	204273	-	0	inside	76	PLEKHM3
chr2	209130993	209131013	21	*	X5242	200576	209130991	209223475	92485	+	0	inside	1	PIKFYVE
chr2	214016669	214016766	98	*	X5243	22807	213864411	214016333	151923	-	335	upstream	335	IKZF2
chr2	214016786	214017048	263	*	X5244	22807	213864411	214016333	151923	-	452	upstream	452	IKZF2
chr2	214148965	214149019	55	*	X5245	100130451	214141277	214148929	7653	-	35	upstream	35	SPAG16-DT
chr2	214148965	214149019	55	*	X5245	79582	214149103	215275225	1126123	+	83	upstream	83	SPAG16
chr2	214149149	214149409	261	*	X5246	100130451	214141277	214148929	7653	-	219	upstream	219	SPAG16-DT
chr2	214149149	214149409	261	*	X5246	79582	214149103	215275225	1126123	+	0	inside	45	SPAG16
chr2	214149433	214149500	68	*	X5247	100130451	214141277	214148929	7653	-	503	upstream	503	SPAG16-DT
chr2	216176581	216176653	73	*	X5248	471	216176679	216214496	37818	+	25	upstream	25	ATIC
chr2	216176667	216176932	266	*	X5249	471	216176679	216214496	37818	+	0	overlapStart	0	ATIC
chr2	216176946	216176976	31	*	X5250	471	216176679	216214496	37818	+	0	inside	266	ATIC
chr2	216300688	216300715	28	*	X5252	2335	216225179	216300791	75613	-	0	inside	75	FN1
chr2	216974115	216974164	50	*	X5253	7520	216974020	217071016	96997	+	0	inside	94	XRCC5
chr2	217363392	217363535	144	*	X5254	6168	217363520	217366188	2669	+	0	overlapStart	0	RPL37A
chr2	217363613	217363747	135	*	X5255	6168	217363520	217366188	2669	+	0	inside	92	RPL37A
chr22	17640220	17640252	33	*	X5256	100130717	17640279	17646335	6057	+	26	upstream	26	HDHD5-AS1
chr2	219081747	219081783	37	*	X5258	10109	219081817	219119071	37255	+	33	upstream	33	ARPC2
chr2	219135549	219135564	16	*	X5259	14	219128852	219134893	6042	-	655	upstream	655	AAMP
chr2	219157186	219157220	35	*	X5260	64114	219138917	219157280	18364	-	0	inside	59	TMBIM1
chr22	19279464	19279489	26	*	X5263	8218	19166987	19279239	112253	-	224	upstream	224	CLTCL1
chr22	19419253	19419516	264	*	X5264	64976	19420036	19423596	3561	+	519	upstream	519	MRPL40
chr22	19419529	19419569	41	*	X5265	64976	19420036	19423596	3561	+	466	upstream	466	MRPL40
chr22	19419701	19420229	529	*	X5266	64976	19420036	19423596	3561	+	0	overlapStart	0	MRPL40
chr2	219432991	219433065	75	*	X5267	57695	219314974	219433084	118111	-	0	inside	18	USP37
chr2	219432991	219433065	75	*	X5267	9125	219433303	219461158	27856	+	237	upstream	237	CNOT9
chr2	219433089	219433105	17	*	X5268	57695	219314974	219433084	118111	-	4	upstream	4	USP37
chr2	219433089	219433105	17	*	X5268	9125	219433303	219461158	27856	+	197	upstream	197	CNOT9
chr22	19466616	19466839	224	*	X5270	7353	19437464	19466738	29275	-	0	overlapStart	0	UFD1
chr22	19466616	19466839	224	*	X5270	8318	19467414	19508135	40722	+	574	upstream	574	CDC45
chr22	19466854	19466924	71	*	X5271	7353	19437464	19466738	29275	-	115	upstream	115	UFD1
chr22	19466854	19466924	71	*	X5271	8318	19467414	19508135	40722	+	489	upstream	489	CDC45
chr22	19466988	19467011	24	*	X5272	7353	19437464	19466738	29275	-	249	upstream	249	UFD1
chr22	19466988	19467011	24	*	X5272	8318	19467414	19508135	40722	+	402	upstream	402	CDC45
chr22	19467460	19467496	37	*	X5273	7353	19437464	19466738	29275	-	721	upstream	721	UFD1
chr22	19467460	19467496	37	*	X5273	8318	19467414	19508135	40722	+	0	inside	45	CDC45
chr2	219524341	219524446	106	*	X5274	617	219524379	219528166	3788	+	0	overlapStart	0	BCS1L
chr2	219524341	219524446	106	*	X5274	7701	219502640	219524355	21716	-	0	overlapStart	0	ZNF142
chr2	219575600	219575743	144	*	X5275	9654	219575568	219620138	44571	+	0	inside	31	TTLL4
chr22	19842129	19842191	63	*	X5276	54584	19775934	19842462	66529	-	0	inside	270	GNB1L
chr22	19842129	19842191	63	*	X5276	79680	19833661	19842462	8802	-	0	inside	270	RTL10
chr22	19842234	19842403	170	*	X5277	54584	19775934	19842462	66529	-	0	inside	58	GNB1L
chr22	19842234	19842403	170	*	X5277	79680	19833661	19842462	8802	-	0	inside	58	RTL10
chr22	19842445	19842694	250	*	X5278	54584	19775934	19842462	66529	-	0	overlapStart	0	GNB1L
chr22	19842445	19842694	250	*	X5278	79680	19833661	19842462	8802	-	0	overlapStart	0	RTL10
chr2	220042762	220042891	130	*	X5279	27013	220036619	220042732	6114	-	29	upstream	29	CNPPD1
chr2	220042762	220042891	130	*	X5279	79137	220042939	220050197	7259	+	47	upstream	47	RETREG2
chr22	20067440	20067471	32	*	X5280	54487	20067755	20099400	31646	+	283	upstream	283	DGCR8
chr2	220071301	220071363	63	*	X5281	130617	220071506	220074373	2868	+	142	upstream	142	ZFAND2B
chr2	220071381	220071399	19	*	X5282	130617	220071506	220074373	2868	+	106	upstream	106	ZFAND2B
chr2	220071412	220071420	9	*	X5283	130617	220071506	220074373	2868	+	85	upstream	85	ZFAND2B
chr22	20104465	20104518	54	*	X5284	5902	20105024	20114706	9683	+	505	upstream	505	RANBP1
chr22	20104533	20104618	86	*	X5285	27037	20099389	20104818	5430	-	0	inside	199	TRMT2A
chr22	20104533	20104618	86	*	X5285	5902	20105024	20114706	9683	+	405	upstream	405	RANBP1
chr22	20104641	20104719	79	*	X5286	27037	20099389	20104818	5430	-	0	inside	98	TRMT2A
chr22	20104641	20104719	79	*	X5286	5902	20105024	20114706	9683	+	304	upstream	304	RANBP1
chr22	20104930	20105094	165	*	X5287	27037	20099389	20104818	5430	-	111	upstream	111	TRMT2A
chr22	20104930	20105094	165	*	X5287	5902	20105024	20114706	9683	+	0	overlapStart	0	RANBP1
chr2	220435324	220435485	162	*	X5288	3623	220436954	220440435	3482	+	1468	upstream	1468	INHA
chr2	220462333	220462381	49	*	X5289	114790	220462596	220481173	18578	+	214	upstream	214	STK11IP
chr22	20748369	20748459	91	*	X5290	7625	20748405	20762753	14349	+	0	overlapStart	0	ZNF74
chr22	20748471	20748482	12	*	X5291	7625	20748405	20762753	14349	+	0	inside	65	ZNF74
chr22	20850334	20850372	39	*	X5292	84861	20795806	20850170	54365	-	163	upstream	163	KLHL22
chr22	20861925	20861963	39	*	X5293	51586	20861886	20941919	80034	+	0	inside	38	MED15
chr22	21212883	21212959	77	*	X5294	5297	21061979	21213100	151122	-	0	inside	140	PI4KA
chr22	21212883	21212959	77	*	X5294	9342	21213292	21245501	32210	+	332	upstream	332	SNAP29
chr22	21213384	21213498	115	*	X5295	5297	21061979	21213100	151122	-	283	upstream	283	PI4KA
chr22	21213384	21213498	115	*	X5295	9342	21213292	21245501	32210	+	0	inside	91	SNAP29
chr22	21271661	21272291	631	*	X5296	1399	21271714	21308037	36324	+	0	overlapStart	0	CRKL
chr22	21356056	21356633	578	*	X5298	439931	21356211	21364663	8453	+	0	overlapStart	0	THAP7-AS1
chr22	21356056	21356633	578	*	X5298	80764	21354061	21356404	2344	-	0	overlapStart	0	THAP7
chr22	22221818	22221940	123	*	X5302	5594	22113947	22221970	108024	-	0	inside	29	MAPK1
chr22	22222126	22222288	163	*	X5303	5594	22113947	22221970	108024	-	155	upstream	155	MAPK1
chr22	22336972	22337420	449	*	X5304	8940	22311403	22337187	25785	-	0	overlapStart	0	TOP3B
chr2	223725714	223725931	218	*	X5305	2181	223725732	223808119	82388	+	0	overlapStart	0	ACSL3
chr22	24059352	24059568	217	*	X5307	91316	23980675	24059610	78936	-	0	inside	41	GUSBP11
chr22	24109932	24110108	177	*	X5308	400916	24108021	24110141	2121	-	0	inside	32	CHCHD10
chr22	24110223	24110320	98	*	X5309	400916	24108021	24110141	2121	-	81	upstream	81	CHCHD10
chr22	24129140	24129555	416	*	X5310	6598	24129150	24176705	47556	+	0	overlapStart	0	SMARCB1
chr22	24236567	24236590	24	*	X5312	4282	24236565	24237409	845	+	0	inside	1	MIF
chr22	24236657	24236736	80	*	X5313	4282	24236565	24237409	845	+	0	inside	91	MIF
chr22	24236748	24236792	45	*	X5314	4282	24236565	24237409	845	+	0	inside	182	MIF
chr22	24407395	24407495	101	*	X5319	23523	24407765	24574596	166832	+	269	upstream	269	CABIN1
chr22	24407805	24407925	121	*	X5320	23523	24407765	24574596	166832	+	0	inside	39	CABIN1
chr22	24666807	24667224	418	*	X5321	23384	24666790	24838325	171536	+	0	inside	16	SPECC1L
chr2	224809856	224810078	223	*	X5322	57590	224740065	224810052	69988	-	0	overlapStart	0	WDFY1
chr2	224822089	224822414	326	*	X5323	65080	224822121	224832431	10311	+	0	overlapStart	0	MRPL44
chr22	24951656	24952079	424	*	X5324	6634	24951618	24978854	27237	+	0	inside	37	SNRPD3
chr22	24951656	24952079	424	*	X5324	83606	24936406	24951903	15498	-	0	overlapStart	0	GUCD1
chr22	24952093	24952111	19	*	X5325	83606	24936406	24951903	15498	-	189	upstream	189	GUCD1
chr2	225449963	225450017	55	*	X5326	8452	225334867	225450114	115248	-	0	inside	96	CUL3
chr2	225450030	225450076	47	*	X5327	8452	225334867	225450114	115248	-	0	inside	37	CUL3
chr2	225450098	225450128	31	*	X5328	8452	225334867	225450114	115248	-	0	overlapStart	0	CUL3
chr22	25844071	25844093	23	*	X5330	1416	25844054	25907585	63532	+	0	inside	16	CRYBB2P1
chr22	25844117	25844136	20	*	X5331	1416	25844054	25907585	63532	+	0	inside	62	CRYBB2P1
chr22	26879617	26879962	346	*	X5332	402055	26879846	26887904	8059	+	0	overlapStart	0	SRRD
chr22	26879617	26879962	346	*	X5332	89781	26846849	26879829	32981	-	0	overlapStart	0	HPS4
chr22	26880087	26880113	27	*	X5333	402055	26879846	26887904	8059	+	0	inside	240	SRRD
chr22	26880087	26880113	27	*	X5333	89781	26846849	26879829	32981	-	257	upstream	257	HPS4
chr22	26880363	26880403	41	*	X5334	89781	26846849	26879829	32981	-	533	upstream	533	HPS4
chr2	227700532	227700600	69	*	X5335	84236	227700671	227863923	163253	+	70	upstream	70	RHBDD1
chr2	227700746	227700929	184	*	X5336	84236	227700671	227863923	163253	+	0	inside	74	RHBDD1
chr2	228189821	228190243	423	*	X5337	56947	228189867	228222552	32686	+	0	overlapStart	0	MFF
chr2	228189821	228190243	423	*	X5337	654841	228085768	228189902	104135	-	0	overlapStart	0	MFF-DT
chr2	228190283	228190320	38	*	X5338	654841	228085768	228189902	104135	-	380	upstream	380	MFF-DT
chr22	28315166	28315181	16	*	X5339	100422998	28316514	28316599	86	+	1332	upstream	1332	MIR3199-2
chr22	28315166	28315181	16	*	X5339	23760	28247657	28315255	67599	-	0	inside	73	PITPNB
chr22	28315166	28315181	16	*	X5339	284900	28315364	28404267	88904	+	182	upstream	182	TTC28-AS1
chr22	28315199	28315201	3	*	X5340	100422998	28316514	28316599	86	+	1312	upstream	1312	MIR3199-2
chr22	28315199	28315201	3	*	X5340	23760	28247657	28315255	67599	-	0	inside	53	PITPNB
chr22	28315199	28315201	3	*	X5340	284900	28315364	28404267	88904	+	162	upstream	162	TTC28-AS1
chr22	29196278	29196633	356	*	X5341	7494	29190548	29196560	6013	-	0	overlapStart	0	XBP1
chr22	29663747	29664435	689	*	X5342	2130	29663998	29696515	32518	+	0	overlapStart	0	EWSR1
chr22	29663747	29664435	689	*	X5342	25807	29655844	29663914	8071	-	0	overlapStart	0	RHBDD3
chr22	29664582	29664723	142	*	X5343	25807	29655844	29663914	8071	-	667	upstream	667	RHBDD3
chr22	29664763	29664795	33	*	X5344	25807	29655844	29663914	8071	-	848	upstream	848	RHBDD3
chr22	29784444	29784456	13	*	X5345	162	29723669	29784572	60904	-	0	inside	115	AP1B1
chr22	29976967	29977109	143	*	X5346	8508	29950798	29977326	26529	-	0	inside	216	NIPSNAP1
chr22	29999629	29999727	99	*	X5347	4771	29999545	30094589	95045	+	0	inside	83	NF2
chr22	30752644	30752679	36	*	X5348	10291	30727977	30752913	24937	-	0	inside	233	SF3A1
chr22	30752644	30752679	36	*	X5348	550631	30752627	30772818	20192	+	0	inside	16	CCDC157
chr22	30752729	30752951	223	*	X5349	10291	30727977	30752913	24937	-	0	overlapStart	0	SF3A1
chr22	30752729	30752951	223	*	X5349	550631	30752627	30772818	20192	+	0	inside	101	CCDC157
chr22	30752985	30752998	14	*	X5350	10291	30727977	30752913	24937	-	71	upstream	71	SF3A1
chr2	230786748	230787034	287	*	X5351	130888	230787207	230948016	160810	+	172	upstream	172	FBXO36
chr2	230786748	230787034	287	*	X5351	9320	230631930	230786655	154726	-	92	upstream	92	TRIP12
chr22	31031778	31031880	103	*	X5356	339665	31031793	31065003	33211	+	0	overlapStart	0	SLC35E4
chr22	31064013	31064013	1	*	X5357	150290	31048038	31063872	15835	-	140	upstream	140	DUSP18
chr22	31365299	31365387	89	*	X5358	22880	31322600	31364187	41588	-	1111	upstream	1111	MORC2
chr22	31365299	31365387	89	*	X5358	55000	31365634	31375380	9747	+	246	upstream	246	TUG1
chr2	231729636	231729711	76	*	X5360	81618	231729621	231743963	14343	+	0	inside	14	ITM2C
chr22	31742478	31742557	80	*	X5362	23598	31721790	31742249	20460	-	228	upstream	228	PATZ1
chr22	31795361	31795424	64	*	X5363	4733	31795539	31830172	34634	+	114	upstream	114	DRG1
chr22	31795506	31795516	11	*	X5364	4733	31795539	31830172	34634	+	22	upstream	22	DRG1
chr22	31795543	31795633	91	*	X5365	4733	31795539	31830172	34634	+	0	inside	3	DRG1
chr22	31885904	31886244	341	*	X5366	56478	31835345	31885923	50579	-	0	overlapStart	0	EIF4ENIF1
chr22	31886295	31886309	15	*	X5367	56478	31835345	31885923	50579	-	371	upstream	371	EIF4ENIF1
chr2	231921310	231921337	28	*	X5368	5707	231921578	232037540	115963	+	240	upstream	240	PSMD1
chr22	32145988	32146206	219	*	X5369	253143	32072733	32146120	73388	-	0	overlapStart	0	PRR14L
chr2	232328895	232328952	58	*	X5371	4691	232319459	232329205	9747	-	0	inside	252	NCL
chr2	232328971	232329248	278	*	X5372	4691	232319459	232329205	9747	-	0	overlapStart	0	NCL
chr22	32340525	32340673	149	*	X5373	7533	32340479	32353590	13112	+	0	inside	45	YWHAH
chr2	232826234	232826269	36	*	X5379	129563	232826293	233208678	382386	+	23	upstream	23	DIS3L2
chr2	232826290	232826301	12	*	X5380	129563	232826293	233208678	382386	+	0	overlapStart	0	DIS3L2
chr2	232826385	232826399	15	*	X5381	129563	232826293	233208678	382386	+	0	inside	91	DIS3L2
chr2	232826441	232826482	42	*	X5382	129563	232826293	233208678	382386	+	0	inside	147	DIS3L2
chr22	32870574	32870597	24	*	X5383	25793	32870707	32894818	24112	+	109	upstream	109	FBXO7
chr22	32870724	32870777	54	*	X5384	25793	32870707	32894818	24112	+	0	inside	16	FBXO7
chr2	233415099	233415567	469	*	X5385	200765	233412779	233415283	2505	-	0	overlapStart	0	TIGD1
chr2	233415099	233415567	469	*	X5385	9470	233415357	233448349	32993	+	0	overlapStart	0	EIF4E2
chr2	233562016	233562053	38	*	X5386	26058	233562015	233725289	163275	+	0	inside	0	GIGYF2
chr2	233562075	233562093	19	*	X5387	26058	233562015	233725289	163275	+	0	inside	59	GIGYF2
chr2	233562108	233562119	12	*	X5388	26058	233562015	233725289	163275	+	0	inside	92	GIGYF2
chr2	234160404	234160481	78	*	X5389	55054	234160217	234204320	44104	+	0	inside	186	ATG16L1
chr2	234475142	234475537	396	*	X5390	55230	234384165	234475428	91264	-	0	overlapStart	0	USP40
chr2	234763149	234763186	38	*	X5391	55355	234745486	234763212	17727	-	0	inside	25	HJURP
chr2	234776911	234776978	68	*	X5392	151507	234774090	234777055	2966	-	0	inside	76	MSL3P1
chr22	35653326	35653799	474	*	X5393	10042	35653445	35691800	38356	+	0	overlapStart	0	HMGXB4
